timestamp,count,__name__,exported_tier,instance,job,strategy,tier
1786626913.623,41,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626918.623,122,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626923.623,197,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626928.623,279,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626933.623,356,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626938.623,428,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626943.623,463,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626948.623,533,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626953.623,656,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626958.623,768,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626963.623,886,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626968.623,1006,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626973.623,1110,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626978.623,1187,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626983.623,1240,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626988.623,1343,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626993.623,1491,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786626998.623,1620,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627003.623,1774,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627008.623,1905,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627013.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627018.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627023.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627028.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627033.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627038.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627043.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627048.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627053.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627058.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627063.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627068.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627073.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627078.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627083.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627088.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627093.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627098.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627103.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627108.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627113.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627118.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627123.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627128.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627133.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627138.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627143.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627148.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627153.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627158.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627163.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627168.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
1786627173.623,1949,routing_decisions_total,fast,gateway:8000,gateway-service,always_fast,gateway
