timestamp,latency_ms_p95,tier
1786630668.623,25.624999999999954,balanced
1786630673.623,25.937499999999947,balanced
1786630678.623,27.81249999999999,balanced
1786630683.623,35.208333333333336,balanced
1786630688.623,33.92857142857142,balanced
1786630693.623,37.37499999999998,balanced
1786630698.623,37.124999999999986,balanced
1786630703.623,36.38888888888886,balanced
1786630708.623,37.08333333333331,balanced
1786630713.623,32.08333333333334,balanced
1786630718.623,32.708333333333314,balanced
1786630723.623,33.12500000000003,balanced
1786630728.623,35.20833333333333,balanced
1786630733.623,36.874999999999986,balanced
1786630738.623,34.062499999999986,balanced
1786630743.623,37.49999999999997,balanced
1786630748.623,23.499999999999996,balanced
1786630753.623,NaN,balanced
1786630758.623,NaN,balanced
1786630763.623,NaN,balanced
1786630768.623,NaN,balanced
1786630773.623,NaN,balanced
1786630778.623,NaN,balanced
1786630783.623,NaN,balanced
1786630788.623,NaN,balanced
1786630793.623,NaN,balanced
1786630798.623,NaN,balanced
1786630803.623,NaN,balanced
1786630808.623,NaN,balanced
1786630813.623,NaN,balanced
1786630818.623,NaN,balanced
1786630823.623,NaN,balanced
1786630828.623,NaN,balanced
1786630833.623,NaN,balanced
1786630838.623,NaN,balanced
1786630843.623,NaN,balanced
1786630848.623,NaN,balanced
1786630853.623,NaN,balanced
1786630858.623,NaN,balanced
1786630863.623,NaN,balanced
1786630868.623,NaN,balanced
1786630873.623,NaN,balanced
1786630878.623,NaN,balanced
1786630883.623,NaN,balanced
1786630888.623,NaN,balanced
1786630893.623,NaN,balanced
1786630898.623,NaN,balanced
1786630903.623,23.125,balanced
1786630908.623,29.374999999999904,balanced
1786630913.623,24.489999999999995,balanced
1786630918.623,24.113636363636363,balanced
1786630923.623,24.60625,balanced
1786630928.623,24.624999999999993,balanced
1786630933.623,24.466346153846146,balanced
1786630938.623,24.29090909090909,balanced
1786630943.623,25,balanced
1786630948.623,27.708333333333325,balanced
1786630953.623,29.333333333333304,balanced
1786630958.623,29.60937499999996,balanced
1786630963.623,27.083333333333382,balanced
1786630968.623,26.916666666666607,balanced
1786630973.623,27.66666666666662,balanced
1786630978.623,29.062499999999993,balanced
1786630983.623,32.375,balanced
1786630988.623,34.21874999999999,balanced
1786630993.623,34.90740740740739,balanced
1786630998.623,32.86458333333332,balanced
1786631003.623,32.21590909090911,balanced
1786631008.623,31.644736842105267,balanced
1786631013.623,32.222222222222186,balanced
1786631018.623,33.897058823529406,balanced
1786631023.623,35.80882352941177,balanced
1786631028.623,36.76470588235294,balanced
1786631033.623,35.89285714285711,balanced
1786631038.623,33.05555555555561,balanced
1786631043.623,28.250000000000007,balanced
1786631048.623,24.678571428571427,balanced
1786631053.623,27.50000000000002,balanced
1786631058.623,NaN,balanced
1786631063.623,NaN,balanced
1786631068.623,NaN,balanced
1786631073.623,NaN,balanced
1786631078.623,NaN,balanced
1786631083.623,NaN,balanced
1786631088.623,NaN,balanced
1786631093.623,NaN,balanced
1786631098.623,NaN,balanced
1786631103.623,NaN,balanced
1786631108.623,NaN,balanced
1786631113.623,NaN,balanced
1786623913.623,NaN,fast
1786623918.623,NaN,fast
1786623923.623,NaN,fast
1786623928.623,NaN,fast
1786623933.623,NaN,fast
1786623938.623,NaN,fast
1786623943.623,NaN,fast
1786623948.623,NaN,fast
1786623953.623,NaN,fast
1786623958.623,NaN,fast
1786623963.623,NaN,fast
1786623968.623,NaN,fast
1786623973.623,NaN,fast
1786623978.623,NaN,fast
1786623983.623,NaN,fast
1786623988.623,NaN,fast
1786623993.623,NaN,fast
1786623998.623,NaN,fast
1786624003.623,NaN,fast
1786624008.623,NaN,fast
1786624013.623,NaN,fast
1786624018.623,NaN,fast
1786624023.623,NaN,fast
1786624028.623,NaN,fast
1786624033.623,NaN,fast
1786624038.623,NaN,fast
1786624043.623,NaN,fast
1786624048.623,NaN,fast
1786624053.623,NaN,fast
1786624058.623,NaN,fast
1786624063.623,NaN,fast
1786624068.623,NaN,fast
1786624073.623,NaN,fast
1786624078.623,NaN,fast
1786624083.623,NaN,fast
1786624088.623,NaN,fast
1786624093.623,NaN,fast
1786624098.623,NaN,fast
1786624103.623,NaN,fast
1786624108.623,NaN,fast
1786624113.623,NaN,fast
1786624118.623,NaN,fast
1786624123.623,NaN,fast
1786624128.623,NaN,fast
1786624133.623,NaN,fast
1786624138.623,NaN,fast
1786624143.623,NaN,fast
1786624148.623,NaN,fast
1786624153.623,NaN,fast
1786624158.623,NaN,fast
1786624163.623,NaN,fast
1786624168.623,NaN,fast
1786624173.623,NaN,fast
1786624178.623,NaN,fast
1786624183.623,NaN,fast
1786624188.623,NaN,fast
1786624193.623,NaN,fast
1786624198.623,NaN,fast
1786624203.623,NaN,fast
1786624208.623,NaN,fast
1786624213.623,NaN,fast
1786624218.623,NaN,fast
1786624223.623,NaN,fast
1786624228.623,NaN,fast
1786624233.623,NaN,fast
1786624238.623,NaN,fast
1786624243.623,NaN,fast
1786624248.623,NaN,fast
1786624253.623,NaN,fast
1786624258.623,NaN,fast
1786624263.623,NaN,fast
1786624268.623,NaN,fast
1786624273.623,NaN,fast
1786624278.623,NaN,fast
1786624283.623,NaN,fast
1786624288.623,NaN,fast
1786624293.623,NaN,fast
1786624298.623,NaN,fast
1786624303.623,NaN,fast
1786624308.623,NaN,fast
1786624313.623,NaN,fast
1786624318.623,NaN,fast
1786624323.623,NaN,fast
1786624328.623,NaN,fast
1786624333.623,NaN,fast
1786624338.623,NaN,fast
1786624343.623,NaN,fast
1786624348.623,NaN,fast
1786624353.623,NaN,fast
1786624358.623,NaN,fast
1786624363.623,NaN,fast
1786624368.623,NaN,fast
1786624373.623,NaN,fast
1786624378.623,NaN,fast
1786624383.623,NaN,fast
1786624388.623,NaN,fast
1786624393.623,NaN,fast
1786624398.623,NaN,fast
1786624403.623,NaN,fast
1786624408.623,NaN,fast
1786624413.623,NaN,fast
1786624418.623,NaN,fast
1786624423.623,NaN,fast
1786624428.623,NaN,fast
1786624433.623,NaN,fast
1786624438.623,NaN,fast
1786624443.623,NaN,fast
1786624448.623,NaN,fast
1786624453.623,NaN,fast
1786624458.623,NaN,fast
1786624463.623,NaN,fast
1786624468.623,NaN,fast
1786624473.623,NaN,fast
1786624478.623,NaN,fast
1786624483.623,NaN,fast
1786624488.623,NaN,fast
1786624493.623,NaN,fast
1786624498.623,NaN,fast
1786624503.623,NaN,fast
1786624508.623,NaN,fast
1786624513.623,NaN,fast
1786624518.623,NaN,fast
1786624523.623,NaN,fast
1786624528.623,NaN,fast
1786624533.623,NaN,fast
1786624538.623,NaN,fast
1786624543.623,NaN,fast
1786624548.623,NaN,fast
1786624553.623,NaN,fast
1786624558.623,NaN,fast
1786624563.623,NaN,fast
1786624568.623,NaN,fast
1786624573.623,NaN,fast
1786624578.623,NaN,fast
1786624583.623,NaN,fast
1786624588.623,NaN,fast
1786624593.623,NaN,fast
1786624598.623,NaN,fast
1786624603.623,NaN,fast
1786624608.623,NaN,fast
1786624613.623,NaN,fast
1786624618.623,NaN,fast
1786624623.623,NaN,fast
1786624628.623,NaN,fast
1786624633.623,NaN,fast
1786624638.623,NaN,fast
1786624643.623,NaN,fast
1786624648.623,NaN,fast
1786624653.623,NaN,fast
1786624658.623,NaN,fast
1786624663.623,NaN,fast
1786624668.623,NaN,fast
1786624673.623,NaN,fast
1786624678.623,NaN,fast
1786624683.623,NaN,fast
1786624688.623,NaN,fast
1786624693.623,NaN,fast
1786624698.623,NaN,fast
1786624703.623,NaN,fast
1786624708.623,NaN,fast
1786624713.623,NaN,fast
1786624718.623,NaN,fast
1786624723.623,NaN,fast
1786624728.623,NaN,fast
1786624733.623,NaN,fast
1786624738.623,NaN,fast
1786626813.623,4.6252275025278,fast
1786626818.623,4.86752854264607,fast
1786626823.623,4.641585545701432,fast
1786626828.623,4.628052385667727,fast
1786626833.623,4.558812634264098,fast
1786626838.623,4.604564295472623,fast
1786626843.623,4.560540461297882,fast
1786626848.623,4.456899099343247,fast
1786626853.623,4.467138256695477,fast
1786626858.623,4.479538862729916,fast
1786626863.623,4.424896326814362,fast
1786626868.623,4.351923076923076,fast
1786626873.623,4.278846153846154,fast
1786626878.623,4.266438356164383,fast
1786626883.623,4.170714285714283,fast
1786626888.623,4.130434782608694,fast
1786626893.623,4.026119402985075,fast
1786626898.623,3.970149253731342,fast
1786626903.623,3.943076923076923,fast
1786626908.623,3.75714285714286,fast
1786626913.623,3.878260869565218,fast
1786626918.623,3.871739130434782,fast
1786626923.623,3.9020833333333362,fast
1786626928.623,3.997468354430379,fast
1786626933.623,3.960843373493973,fast
1786626938.623,3.950000000000002,fast
1786626943.623,3.914473684210525,fast
1786626948.623,3.8704819277108404,fast
1786626953.623,3.867241379310343,fast
1786626958.623,3.840322580645161,fast
1786626963.623,3.805882352941173,fast
1786626968.623,3.6231578947368406,fast
1786626973.623,3.5918367346938815,fast
1786626978.623,3.526966292134833,fast
1786626983.623,3.1940789473684195,fast
1786626988.623,3.1153846153846123,fast
1786626993.623,3.0648148148148113,fast
1786626998.623,3.2348484848484858,fast
1786627003.623,3.2194999999999983,fast
1786627008.623,3.328971962616816,fast
1786627013.623,3.346938775510204,fast
1786627018.623,3.356976744186041,fast
1786627023.623,3.3928571428571432,fast
1786627028.623,3.383582089552238,fast
1786627033.623,3.4171641791044722,fast
1786627038.623,3.5374999999999983,fast
1786627043.623,3.660909090909087,fast
1786627048.623,3.8228260869565216,fast
1786627053.623,3.789285714285713,fast
1786627058.623,4.129999999999999,fast
1786627063.623,NaN,fast
1786627068.623,NaN,fast
1786627073.623,NaN,fast
1786627078.623,NaN,fast
1786627083.623,NaN,fast
1786627088.623,NaN,fast
1786627093.623,NaN,fast
1786627098.623,NaN,fast
1786627103.623,NaN,fast
1786627108.623,NaN,fast
1786627113.623,3.949999999999999,fast
1786627118.623,5,fast
1786627123.623,4.805000000000001,fast
1786627128.623,4.638636363636363,fast
1786627133.623,4.599999999999999,fast
1786627138.623,4.53235294117647,fast
1786627143.623,4.53421052631579,fast
1786627148.623,4.560975609756097,fast
1786627153.623,4.680909090909091,fast
1786627158.623,4.766923076923075,fast
1786627163.623,4.7671052631578945,fast
1786627168.623,4.7827586206896555,fast
1786627173.623,4.7558139534883725,fast
1786627178.623,4.781818181818181,fast
1786627183.623,4.807407407407409,fast
1786627188.623,4.89074074074074,fast
1786627193.623,4.939673913043477,fast
1786627198.623,4.995263157894736,fast
1786627203.623,5.065789473684199,fast
1786627208.623,5.412499999999988,fast
1786627213.623,5.041666666666661,fast
1786627218.623,4.95054945054945,fast
1786627223.623,4.898837209302325,fast
1786627228.623,4.808620689655172,fast
1786627233.623,4.723595505617977,fast
1786627238.623,4.68532608695652,fast
1786627243.623,4.597727272727272,fast
1786627248.623,4.484615384615385,fast
1786627253.623,4.3835365853658566,fast
1786627258.623,4.22911392405063,fast
1786627263.623,3.988513513513513,fast
1786627268.623,3.877027027027026,fast
1786627273.623,3.9019999999999992,fast
1786627278.623,3.8719178082191763,fast
1786627283.623,3.838059701492537,fast
1786627288.623,3.8685714285714274,fast
1786627293.623,3.9342105263157885,fast
1786627298.623,3.8692307692307666,fast
1786627303.623,3.784615384615383,fast
1786627308.623,3.7532467532467524,fast
1786627313.623,3.821428571428572,fast
1786627318.623,3.8666666666666645,fast
1786627323.623,3.8730769230769213,fast
1786627328.623,3.8455696202531646,fast
1786627333.623,3.8567073170731705,fast
1786627338.623,3.9021978021977994,fast
1786627343.623,3.9049999999999967,fast
1786627348.623,3.819480519480517,fast
1786627353.623,3.873943661971829,fast
1786627358.623,3.9590909090909085,fast
1786627363.623,3.9315789473684224,fast
1786627368.623,3.918867924528304,fast
1786627373.623,3.953333333333333,fast
1786627378.623,3.9576923076923056,fast
1786627383.623,4.054545454545455,fast
1786627388.623,4.140384615384615,fast
1786627393.623,4.266666666666667,fast
1786627398.623,4.508000000000002,fast
1786627403.623,4.519999999999998,fast
1786627408.623,4.3382352941176485,fast
1786627413.623,4.2875,fast
1786627418.623,4.279999999999996,fast
1786627423.623,4.276470588235295,fast
1786627428.623,4.259090909090908,fast
1786627433.623,4.259090909090908,fast
1786627438.623,4.205,fast
1786627443.623,4.191071428571427,fast
1786627448.623,4.146153846153846,fast
1786627453.623,3.811538461538457,fast
1786627458.623,3,fast
1786627463.623,3.049999999999998,fast
1786627468.623,NaN,fast
1786627473.623,NaN,fast
1786627478.623,NaN,fast
1786627483.623,NaN,fast
1786627488.623,NaN,fast
1786627493.623,NaN,fast
1786627498.623,NaN,fast
1786627503.623,NaN,fast
1786627508.623,NaN,fast
1786627513.623,NaN,fast
1786627518.623,2.449999999999995,fast
1786627523.623,3.850000000000003,fast
1786627528.623,4.118749999999999,fast
1786627533.623,4.169230769230771,fast
1786627538.623,4.5649999999999995,fast
1786627543.623,4.636538461538462,fast
1786627548.623,4.6224137931034495,fast
1786627553.623,4.637096774193547,fast
1786627558.623,4.945121951219512,fast
1786627563.623,4.95096153846154,fast
1786627568.623,4.964843750000002,fast
1786627573.623,5.01666666666666,fast
1786627578.623,5.437499999999991,fast
1786627583.623,5.546874999999995,fast
1786627588.623,6.041666666666664,fast
1786627593.623,6.118421052631564,fast
1786627598.623,6.1750000000000025,fast
1786627603.623,6.282608695652172,fast
1786627608.623,6.723214285714282,fast
1786627613.623,6.919999999999996,fast
1786627618.623,6.833333333333332,fast
1786627623.623,6.431818181818181,fast
1786627628.623,5.924999999999994,fast
1786627633.623,5.537499999999994,fast
1786627638.623,5.087499999999992,fast
1786627643.623,4.895731707317074,fast
1786627648.623,4.800657894736839,fast
1786627653.623,4.706164383561645,fast
1786627658.623,4.552,fast
1786627663.623,4.180597014925373,fast
1786627668.623,3.9318181818181803,fast
1786627673.623,3.897916666666666,fast
1786627678.623,3.834285714285713,fast
1786627683.623,3.7630769230769223,fast
1786627688.623,3.774999999999998,fast
1786627693.623,3.68515625,fast
1786627698.623,3.8321428571428564,fast
1786627703.623,3.758552631578947,fast
1786627708.623,3.8384146341463388,fast
1786627713.623,3.7447368421052603,fast
1786627718.623,3.8821428571428562,fast
1786627723.623,3.9061797752808993,fast
1786627728.623,3.9651685393258402,fast
1786627733.623,3.982967032967029,fast
1786627738.623,4.002105263157894,fast
1786627743.623,4.021428571428572,fast
1786627748.623,4.046116504854368,fast
1786627753.623,3.9930851063829795,fast
1786627758.623,4.068235294117645,fast
1786627763.623,4.0810126582278485,fast
1786627768.623,4.156756756756756,fast
1786627773.623,4.136290322580643,fast
1786627778.623,4.103061224489795,fast
1786627783.623,4.024999999999999,fast
1786627788.623,4.020588235294116,fast
1786627793.623,4.089655172413792,fast
1786627798.623,3.699999999999998,fast
1786627803.623,3.9416666666666673,fast
1786627808.623,4.26551724137931,fast
1786627813.623,4.3131578947368405,fast
1786627818.623,4.2682926829268295,fast
1786627823.623,4.2682926829268295,fast
1786627828.623,4.268292682926828,fast
1786627833.623,4.282926829268293,fast
1786627838.623,4.261842105263157,fast
1786627843.623,4.3375,fast
1786627848.623,4.34090909090909,fast
1786627853.623,4.395161290322578,fast
1786627858.623,4.458695652173914,fast
1786627863.623,4.262499999999999,fast
1786627868.623,3.7,fast
1786627873.623,NaN,fast
1786627878.623,NaN,fast
1786627883.623,NaN,fast
1786627888.623,NaN,fast
1786627893.623,NaN,fast
1786627898.623,NaN,fast
1786627903.623,NaN,fast
1786627908.623,NaN,fast
1786627913.623,NaN,fast
1786627918.623,NaN,fast
1786627923.623,NaN,fast
1786627928.623,NaN,fast
1786627933.623,NaN,fast
1786627938.623,NaN,fast
1786627943.623,NaN,fast
1786627948.623,NaN,fast
1786627953.623,NaN,fast
1786627958.623,NaN,fast
1786627963.623,NaN,fast
1786627968.623,NaN,fast
1786627973.623,NaN,fast
1786627978.623,NaN,fast
1786627983.623,NaN,fast
1786627988.623,NaN,fast
1786627993.623,NaN,fast
1786627998.623,NaN,fast
1786628003.623,NaN,fast
1786628008.623,NaN,fast
1786628013.623,NaN,fast
1786628018.623,NaN,fast
1786628023.623,NaN,fast
1786628028.623,NaN,fast
1786628033.623,NaN,fast
1786628038.623,NaN,fast
1786628043.623,NaN,fast
1786628048.623,NaN,fast
1786628053.623,NaN,fast
1786628058.623,NaN,fast
1786628063.623,NaN,fast
1786628068.623,NaN,fast
1786628073.623,NaN,fast
1786628078.623,NaN,fast
1786628083.623,NaN,fast
1786628088.623,NaN,fast
1786628093.623,NaN,fast
1786628098.623,NaN,fast
1786628103.623,NaN,fast
1786628108.623,NaN,fast
1786628113.623,NaN,fast
1786628118.623,NaN,fast
1786628123.623,NaN,fast
1786628128.623,NaN,fast
1786628133.623,NaN,fast
1786628138.623,NaN,fast
1786628143.623,NaN,fast
1786628148.623,NaN,fast
1786628153.623,NaN,fast
1786628158.623,NaN,fast
1786628163.623,NaN,fast
1786628168.623,NaN,fast
1786628173.623,NaN,fast
1786628178.623,NaN,fast
1786628183.623,NaN,fast
1786628188.623,NaN,fast
1786628193.623,NaN,fast
1786628198.623,NaN,fast
1786628203.623,NaN,fast
1786628208.623,NaN,fast
1786628213.623,NaN,fast
1786628218.623,NaN,fast
1786628223.623,NaN,fast
1786628228.623,NaN,fast
1786628233.623,NaN,fast
1786628238.623,NaN,fast
1786628243.623,NaN,fast
1786628248.623,NaN,fast
1786628253.623,NaN,fast
1786628258.623,NaN,fast
1786628263.623,NaN,fast
1786628268.623,NaN,fast
1786628273.623,NaN,fast
1786628278.623,NaN,fast
1786628283.623,NaN,fast
1786628288.623,NaN,fast
1786628293.623,NaN,fast
1786628298.623,NaN,fast
1786628303.623,NaN,fast
1786628308.623,NaN,fast
1786628313.623,NaN,fast
1786628318.623,NaN,fast
1786628323.623,NaN,fast
1786628328.623,NaN,fast
1786628333.623,NaN,fast
1786628338.623,NaN,fast
1786628343.623,NaN,fast
1786628348.623,NaN,fast
1786628353.623,NaN,fast
1786628358.623,NaN,fast
1786628363.623,NaN,fast
1786628368.623,NaN,fast
1786628373.623,NaN,fast
1786628378.623,NaN,fast
1786628383.623,NaN,fast
1786628388.623,NaN,fast
1786628393.623,NaN,fast
1786628398.623,NaN,fast
1786628403.623,NaN,fast
1786628408.623,NaN,fast
1786628413.623,NaN,fast
1786628418.623,NaN,fast
1786628423.623,NaN,fast
1786628428.623,NaN,fast
1786628433.623,NaN,fast
1786628438.623,NaN,fast
1786628443.623,NaN,fast
1786628448.623,NaN,fast
1786628453.623,NaN,fast
1786628458.623,NaN,fast
1786628463.623,NaN,fast
1786628468.623,NaN,fast
1786628473.623,NaN,fast
1786628478.623,NaN,fast
1786628483.623,NaN,fast
1786628488.623,NaN,fast
1786628493.623,NaN,fast
1786628498.623,NaN,fast
1786628503.623,NaN,fast
1786628508.623,NaN,fast
1786628513.623,NaN,fast
1786628518.623,NaN,fast
1786628523.623,NaN,fast
1786628528.623,NaN,fast
1786628533.623,NaN,fast
1786628538.623,NaN,fast
1786628543.623,NaN,fast
1786628548.623,NaN,fast
1786628553.623,NaN,fast
1786628558.623,NaN,fast
1786628563.623,NaN,fast
1786628568.623,NaN,fast
1786628573.623,NaN,fast
1786628578.623,NaN,fast
1786628583.623,NaN,fast
1786628588.623,NaN,fast
1786628593.623,NaN,fast
1786628598.623,NaN,fast
1786628603.623,NaN,fast
1786628608.623,NaN,fast
1786628613.623,NaN,fast
1786628618.623,NaN,fast
1786628623.623,NaN,fast
1786628628.623,NaN,fast
1786628633.623,NaN,fast
1786628638.623,NaN,fast
1786628643.623,NaN,fast
1786628648.623,NaN,fast
1786628653.623,NaN,fast
1786628658.623,NaN,fast
1786628663.623,NaN,fast
1786628668.623,NaN,fast
1786628673.623,NaN,fast
1786628678.623,NaN,fast
1786628683.623,NaN,fast
1786628688.623,NaN,fast
1786628693.623,NaN,fast
1786628698.623,NaN,fast
1786628703.623,NaN,fast
1786628708.623,NaN,fast
1786628713.623,NaN,fast
1786628718.623,NaN,fast
1786628723.623,NaN,fast
1786628728.623,NaN,fast
1786628733.623,NaN,fast
1786628738.623,NaN,fast
1786628743.623,NaN,fast
1786628748.623,NaN,fast
1786628753.623,NaN,fast
1786628758.623,NaN,fast
1786628763.623,NaN,fast
1786628768.623,NaN,fast
1786628773.623,NaN,fast
1786628778.623,NaN,fast
1786628783.623,NaN,fast
1786628788.623,NaN,fast
1786628793.623,NaN,fast
1786628798.623,NaN,fast
1786628803.623,NaN,fast
1786628808.623,NaN,fast
1786628813.623,NaN,fast
1786628818.623,NaN,fast
1786628823.623,NaN,fast
1786628828.623,NaN,fast
1786628833.623,NaN,fast
1786628838.623,NaN,fast
1786628843.623,NaN,fast
1786628848.623,NaN,fast
1786628853.623,NaN,fast
1786628858.623,NaN,fast
1786628863.623,NaN,fast
1786628868.623,NaN,fast
1786628873.623,NaN,fast
1786628878.623,NaN,fast
1786628883.623,NaN,fast
1786628888.623,NaN,fast
1786628893.623,NaN,fast
1786628898.623,NaN,fast
1786628903.623,NaN,fast
1786628908.623,NaN,fast
1786628913.623,NaN,fast
1786628918.623,NaN,fast
1786628923.623,NaN,fast
1786628928.623,NaN,fast
1786628933.623,NaN,fast
1786628938.623,NaN,fast
1786628943.623,NaN,fast
1786628948.623,NaN,fast
1786628953.623,NaN,fast
1786628958.623,NaN,fast
1786628963.623,NaN,fast
1786628968.623,NaN,fast
1786628973.623,NaN,fast
1786628978.623,NaN,fast
1786628983.623,NaN,fast
1786628988.623,NaN,fast
1786630528.623,NaN,fast
1786630533.623,NaN,fast
1786630538.623,NaN,fast
1786630543.623,NaN,fast
1786630548.623,NaN,fast
1786630553.623,NaN,fast
1786630558.623,NaN,fast
1786630563.623,NaN,fast
1786630568.623,NaN,fast
1786630573.623,NaN,fast
1786630578.623,NaN,fast
1786630583.623,NaN,fast
1786630588.623,NaN,fast
1786630593.623,NaN,fast
1786630598.623,4.52184691926286,fast
1786630603.623,4.632098150373139,fast
1786630608.623,4.581147489249833,fast
1786630613.623,4.531776965123482,fast
1786630618.623,4.5123538002552985,fast
1786630623.623,4.515653947034434,fast
1786630628.623,4.496003113577908,fast
1786630633.623,4.468564803767687,fast
1786630638.623,4.528523157627548,fast
1786630643.623,4.471719960025986,fast
1786630648.623,4.474002229488769,fast
1786630653.623,4.426538461538461,fast
1786630658.623,4.416386554621848,fast
1786630663.623,4.392241379310346,fast
1786630668.623,4.380000000000001,fast
1786630673.623,4.311290322580643,fast
1786630678.623,4.207386363636363,fast
1786630683.623,4.2413793103448265,fast
1786630688.623,4.357142857142858,fast
1786630693.623,4.376470588235296,fast
1786630698.623,4.451923076923075,fast
1786630703.623,4.385789473684211,fast
1786630708.623,4.344382022471912,fast
1786630713.623,4.314999999999998,fast
1786630718.623,4.319473684210527,fast
1786630723.623,4.316831683168318,fast
1786630728.623,4.372727272727271,fast
1786630733.623,4.4403846153846125,fast
1786630738.623,4.394545454545454,fast
1786630743.623,4.2648648648648635,fast
1786630748.623,4.146460176991146,fast
1786630753.623,4.05321100917431,fast
1786630758.623,4.0413043478260855,fast
1786630763.623,4.011538461538462,fast
1786630768.623,3.9731818181818173,fast
1786630773.623,3.9347222222222205,fast
1786630778.623,3.941818181818183,fast
1786630783.623,3.855714285714285,fast
1786630788.623,3.8842975206611525,fast
1786630793.623,3.7818965517241367,fast
1786630798.623,3.771874999999997,fast
1786630803.623,3.713157894736837,fast
1786630808.623,3.7554945054945024,fast
1786630813.623,3.7512987012986976,fast
1786630818.623,3.8449999999999984,fast
1786630823.623,3.845454545454544,fast
1786630828.623,3.8194444444444446,fast
1786630833.623,3.699999999999999,fast
1786630838.623,3.7090909090909046,fast
1786630843.623,3.367647058823529,fast
1786630848.623,3.83,fast
1786630853.623,NaN,fast
1786630858.623,NaN,fast
1786630863.623,NaN,fast
1786630868.623,NaN,fast
1786630873.623,NaN,fast
1786630878.623,NaN,fast
1786630883.623,NaN,fast
1786630888.623,NaN,fast
1786630893.623,NaN,fast
1786630898.623,NaN,fast
1786630903.623,7.5,fast
1786630908.623,4.649999999999999,fast
1786630913.623,4.444999999999999,fast
1786630918.623,5,fast
1786630923.623,4.993181818181817,fast
1786630928.623,5.708333333333327,fast
1786630933.623,5.785714285714289,fast
1786630938.623,5.249999999999989,fast
1786630943.623,5.583333333333334,fast
1786630948.623,5.958333333333328,fast
1786630953.623,5.66666666666667,fast
1786630958.623,5.730769230769204,fast
1786630963.623,5.803571428571425,fast
1786630968.623,5.767857142857147,fast
1786630973.623,5.249999999999991,fast
1786630978.623,5.910714285714288,fast
1786630983.623,5.966666666666648,fast
1786630988.623,6.361111111111105,fast
1786630993.623,7.119565217391305,fast
1786630998.623,7.076086956521733,fast
1786631003.623,7.124999999999998,fast
1786631008.623,6.7045454545454435,fast
1786631013.623,5.887499999999998,fast
1786631018.623,5.315789473684199,fast
1786631023.623,4.955194805194803,fast
1786631028.623,4.810624999999997,fast
1786631033.623,4.640740740740739,fast
1786631038.623,4.5157142857142825,fast
1786631043.623,4.311184210526314,fast
1786631048.623,4.1035294117647085,fast
1786631053.623,4.0232558139534875,fast
1786631058.623,4.013861386138613,fast
1786631063.623,3.942268041237115,fast
1786631068.623,3.993689320388351,fast
1786631073.623,3.961290322580644,fast
1786631078.623,4.060999999999998,fast
1786631083.623,4.1599999999999975,fast
1786631088.623,4.110714285714284,fast
1786631093.623,4.108203125000001,fast
1786631098.623,4.132926829268293,fast
1786631103.623,4.269930069930071,fast
1786631108.623,4.287769784172659,fast
1786631113.623,4.284710743801654,fast
1786626848.623,23.352437817299418,heavy
1786626853.623,24.21089156992025,heavy
1786626858.623,23.780932287859656,heavy
1786626863.623,23.526909389587367,heavy
1786626868.623,23.377954512252188,heavy
1786626873.623,23.17448608686429,heavy
1786626878.623,23.18102202383912,heavy
1786626883.623,23.229489458978907,heavy
1786626888.623,23.305040350201164,heavy
1786626893.623,23.226543023370702,heavy
1786626898.623,23.17617865949674,heavy
1786626903.623,23.04558823529412,heavy
1786626908.623,22.759493670886076,heavy
1786626913.623,22.73913043478261,heavy
1786626918.623,22.79724409448819,heavy
1786626923.623,22.792056074766354,heavy
1786626928.623,22.954545454545453,heavy
1786626933.623,22.943298969072163,heavy
1786626938.623,22.83928571428571,heavy
1786626943.623,22.478448275862064,heavy
1786626948.623,22.33333333333333,heavy
1786626953.623,22.075000000000003,heavy
1786626958.623,22.666666666666664,heavy
1786626963.623,NaN,heavy
1786626968.623,NaN,heavy
1786626973.623,NaN,heavy
1786626978.623,NaN,heavy
1786626983.623,NaN,heavy
1786626988.623,NaN,heavy
1786626993.623,NaN,heavy
1786626998.623,NaN,heavy
1786627003.623,NaN,heavy
1786627008.623,23.5,heavy
1786627013.623,23.307142857142857,heavy
1786627018.623,23.55208333333333,heavy
1786627023.623,23.38118811881188,heavy
1786627028.623,23.335227272727273,heavy
1786627033.623,23.1737012987013,heavy
1786627038.623,23.110335195530723,heavy
1786627043.623,23.110335195530723,heavy
1786627048.623,22.854477611940293,heavy
1786627053.623,22.629587155963304,heavy
1786627058.623,22.518292682926827,heavy
1786627063.623,22.54063604240283,heavy
1786627068.623,22.404255319148938,heavy
1786627073.623,22.09794776119403,heavy
1786627078.623,21.987499999999997,heavy
1786627083.623,21.80448717948717,heavy
1786627088.623,21.626637554585145,heavy
1786627093.623,21.614285714285707,heavy
1786627098.623,21.721731448763247,heavy
1786627103.623,21.887500000000003,heavy
1786627108.623,22.06028938906752,heavy
1786627113.623,22.141267123287665,heavy
1786627118.623,22.116037735849055,heavy
1786627123.623,22.20866935483871,heavy
1786627128.623,22.513655462184868,heavy
1786627133.623,22.77083333333333,heavy
1786627138.623,22.93829787234042,heavy
1786627143.623,23.191964285714285,heavy
1786627148.623,23.5,heavy
1786627153.623,24.262032085561504,heavy
1786627158.623,24.698224852071004,heavy
1786627163.623,26.093749999999982,heavy
1786627168.623,31.76136363636357,heavy
1786627173.623,31.02272727272725,heavy
