timestamp,count,__name__,exported_tier,instance,job,strategy,tier
1786676507.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676512.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676517.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676522.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676527.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676532.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676537.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676542.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676547.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676552.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676557.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676562.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676567.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676572.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676577.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676582.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676587.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676592.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676597.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676602.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676607.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676612.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676617.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676622.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676627.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676632.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676637.264,328,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676642.264,331,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676647.264,349,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676652.264,360,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676657.264,370,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676662.264,389,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676667.264,406,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676672.264,417,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676677.264,418,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676682.264,429,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676687.264,448,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676692.264,456,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676697.264,471,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676702.264,485,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676707.264,501,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676712.264,506,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676717.264,517,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676722.264,527,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676727.264,531,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676732.264,542,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676737.264,544,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676742.264,552,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676747.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676752.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676757.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676762.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676767.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676772.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676777.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676782.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676787.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676792.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676797.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676802.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676807.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676812.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676817.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676822.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676827.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676832.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676837.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676842.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676847.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676852.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676857.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676862.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676867.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676872.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676877.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676882.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676887.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676892.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676897.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676902.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676907.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676912.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676917.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676922.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676927.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676932.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676937.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676942.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676947.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676952.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676957.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676962.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676967.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676972.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676977.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676982.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676987.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676992.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676997.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677002.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677007.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677012.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677017.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677022.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677027.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677032.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677037.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677042.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677047.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677052.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677057.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677062.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677067.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677072.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
