timestamp,latency_ms_p50,tier
1786999161.075,8.229166666666668,balanced
1786999166.075,8.26923076923077,balanced
1786999171.075,8.14516129032258,balanced
1786999176.075,8.14516129032258,balanced
1786999181.075,8.125,balanced
1786999186.075,8.0625,balanced
1786999191.075,7.727272727272727,balanced
1786999196.075,7.65625,balanced
1786999201.075,7.642857142857142,balanced
1786999206.075,7.734375,balanced
1786999211.075,7.642857142857142,balanced
1786999216.075,7.642857142857143,balanced
1786999221.075,7.635135135135135,balanced
1786999226.075,7.65625,balanced
1786999231.075,7.651515151515151,balanced
1786999236.075,7.75,balanced
1786999241.075,7.788461538461539,balanced
1786999246.075,8.068181818181817,balanced
1786999251.075,7.9,balanced
1786999256.075,7.840909090909092,balanced
1786999261.075,7.708333333333333,balanced
1786999266.075,7.738095238095238,balanced
1786999271.075,7.738095238095239,balanced
1786999276.075,7.604166666666667,balanced
1786999281.075,7.692307692307692,balanced
1786999286.075,7.7,balanced
1786999291.075,7.5,balanced
1786999296.075,7.416666666666666,balanced
1786999301.075,7.413793103448276,balanced
1786999306.075,7.403846153846154,balanced
1786999311.075,7.321428571428571,balanced
1786999316.075,7.299999999999999,balanced
1786999321.075,7.424242424242424,balanced
1786999326.075,7.419354838709678,balanced
1786999331.075,7.395833333333334,balanced
1786999336.075,7.282608695652174,balanced
1786999341.075,7.291666666666667,balanced
1786999346.075,7.307692307692308,balanced
1786999351.075,7.5,balanced
1786999356.075,7.5,balanced
1786999361.075,7.5892857142857135,balanced
1786999366.075,7.734375,balanced
1786999371.075,7.8125,balanced
1786999376.075,7.934782608695652,balanced
1786999381.075,7.9,balanced
1786999386.075,7.9,balanced
1786999391.075,7.916666666666666,balanced
1786999396.075,7.934782608695652,balanced
1786999401.075,7.976190476190476,balanced
1786999406.075,7.894736842105263,balanced
1786999411.075,7.916666666666667,balanced
1786999416.075,7.916666666666667,balanced
1786999421.075,7.916666666666667,balanced
1786999426.075,7.5,balanced
1786999431.075,7.5,balanced
1786999436.075,NaN,balanced
1786999441.075,NaN,balanced
1786999446.075,NaN,balanced
1786999451.075,NaN,balanced
1786999456.075,NaN,balanced
1786999461.075,NaN,balanced
1786999466.075,NaN,balanced
1786999471.075,NaN,balanced
1786999476.075,NaN,balanced
1786999481.075,NaN,balanced
1786999486.075,NaN,balanced
1786999491.075,NaN,balanced
1786999496.075,NaN,balanced
1786999501.075,NaN,balanced
1786999506.075,NaN,balanced
1786999511.075,NaN,balanced
1786999516.075,NaN,balanced
1786999521.075,NaN,balanced
1786999526.075,NaN,balanced
1786999531.075,NaN,balanced
1786999536.075,NaN,balanced
1786999541.075,NaN,balanced
1786999546.075,NaN,balanced
1786999551.075,NaN,balanced
1786999556.075,NaN,balanced
1786999561.075,NaN,balanced
1786999566.075,NaN,balanced
1786999571.075,NaN,balanced
1786999576.075,NaN,balanced
1786999581.075,NaN,balanced
1786999586.075,NaN,balanced
1786999591.075,NaN,balanced
1786999596.075,NaN,balanced
1786999601.075,NaN,balanced
1786999606.075,NaN,balanced
1786999611.075,NaN,balanced
1786999616.075,NaN,balanced
1786999621.075,NaN,balanced
1786999626.075,NaN,balanced
1786999631.075,NaN,balanced
1786999636.075,NaN,balanced
1786999641.075,NaN,balanced
1786999646.075,NaN,balanced
1786999651.075,NaN,balanced
1786999656.075,NaN,balanced
1786999661.075,NaN,balanced
1786999666.075,NaN,balanced
1786999671.075,NaN,balanced
1786999676.075,NaN,balanced
1786999681.075,NaN,balanced
1786999686.075,NaN,balanced
1786999691.075,NaN,balanced
1786999696.075,NaN,balanced
1786999701.075,NaN,balanced
1786999706.075,NaN,balanced
1786999711.075,NaN,balanced
1786999716.075,NaN,balanced
1786999721.075,NaN,balanced
1786999726.075,NaN,balanced
1786999731.075,NaN,balanced
1786999736.075,NaN,balanced
1786999741.075,NaN,balanced
1786999746.075,NaN,balanced
1786999751.075,NaN,balanced
1786999756.075,NaN,balanced
1786999761.075,NaN,balanced
1786999766.075,NaN,balanced
1786999771.075,NaN,balanced
1786999776.075,NaN,balanced
1786999781.075,NaN,balanced
1786999786.075,NaN,balanced
1786999791.075,NaN,balanced
1786999796.075,NaN,balanced
1786999801.075,NaN,balanced
1786999806.075,NaN,balanced
1786999811.075,NaN,balanced
1786999816.075,NaN,balanced
1786999821.075,NaN,balanced
1786999826.075,NaN,balanced
1786999831.075,NaN,balanced
1786999836.075,NaN,balanced
1786999841.075,NaN,balanced
1786999846.075,NaN,balanced
1786999851.075,NaN,balanced
1786999856.075,NaN,balanced
1786999861.075,NaN,balanced
1786999866.075,NaN,balanced
1786999871.075,NaN,balanced
1786999876.075,NaN,balanced
1786999881.075,NaN,balanced
1786999886.075,NaN,balanced
1786999891.075,NaN,balanced
1786999896.075,NaN,balanced
1786999901.075,NaN,balanced
1786999906.075,NaN,balanced
1786999911.075,NaN,balanced
1786999916.075,NaN,balanced
1786999921.075,NaN,balanced
1786999926.075,NaN,balanced
1786999931.075,NaN,balanced
1786999936.075,NaN,balanced
1786999941.075,NaN,balanced
1786999946.075,NaN,balanced
1786999951.075,NaN,balanced
1786999956.075,NaN,balanced
1786999961.075,NaN,balanced
1786999966.075,NaN,balanced
1786999971.075,NaN,balanced
1786999976.075,NaN,balanced
1786999981.075,NaN,balanced
1786999986.075,NaN,balanced
1786999991.075,NaN,balanced
1786999996.075,NaN,balanced
1787000001.075,NaN,balanced
1787000006.075,NaN,balanced
1787000011.075,NaN,balanced
1787000016.075,NaN,balanced
1787000021.075,NaN,balanced
1787000026.075,NaN,balanced
1787000031.075,NaN,balanced
1787000036.075,NaN,balanced
1787000041.075,NaN,balanced
1787000046.075,NaN,balanced
1787000051.075,NaN,balanced
1787000056.075,NaN,balanced
1787000061.075,NaN,balanced
1787000066.075,NaN,balanced
1787000071.075,NaN,balanced
1787000076.075,NaN,balanced
1787000081.075,NaN,balanced
1787000086.075,NaN,balanced
1787000091.075,NaN,balanced
1787000096.075,NaN,balanced
1787000101.075,NaN,balanced
1787000106.075,NaN,balanced
1787000111.075,NaN,balanced
1787000116.075,NaN,balanced
1787000121.075,NaN,balanced
1787000126.075,NaN,balanced
1787000131.075,NaN,balanced
1787000136.075,NaN,balanced
1787000141.075,NaN,balanced
1787000146.075,NaN,balanced
1787000151.075,NaN,balanced
1787000156.075,NaN,balanced
1787000161.075,NaN,balanced
1787000166.075,NaN,balanced
1787000171.075,NaN,balanced
1787000176.075,NaN,balanced
1787000181.075,NaN,balanced
1787000186.075,NaN,balanced
1787000191.075,NaN,balanced
1787000196.075,NaN,balanced
1787000201.075,NaN,balanced
1787000206.075,NaN,balanced
1787000211.075,NaN,balanced
1787000216.075,NaN,balanced
1787000221.075,NaN,balanced
1787000226.075,NaN,balanced
1787000231.075,NaN,balanced
1787000236.075,NaN,balanced
1787000241.075,NaN,balanced
1787000246.075,NaN,balanced
1787000251.075,NaN,balanced
1787000256.075,NaN,balanced
1787000261.075,NaN,balanced
1787000266.075,NaN,balanced
1787000271.075,NaN,balanced
1787000276.075,NaN,balanced
1787000281.075,NaN,balanced
1787000286.075,NaN,balanced
1787000291.075,NaN,balanced
1787000296.075,NaN,balanced
1787000301.075,NaN,balanced
1787000306.075,NaN,balanced
1787000311.075,NaN,balanced
1787000316.075,NaN,balanced
1787000321.075,NaN,balanced
1787000326.075,NaN,balanced
1787000331.075,NaN,balanced
1787000336.075,NaN,balanced
1787000341.075,NaN,balanced
1787000346.075,NaN,balanced
1787000351.075,NaN,balanced
1787000356.075,NaN,balanced
1787000361.075,NaN,balanced
1787000366.075,NaN,balanced
1787000371.075,NaN,balanced
1787000376.075,NaN,balanced
1787000381.075,NaN,balanced
1787000386.075,NaN,balanced
1787000391.075,NaN,balanced
1787000396.075,NaN,balanced
1787000401.075,NaN,balanced
1787000406.075,NaN,balanced
1787000411.075,NaN,balanced
1787000416.075,NaN,balanced
1787000421.075,NaN,balanced
1787000426.075,NaN,balanced
1787000431.075,NaN,balanced
1787000436.075,NaN,balanced
1787000441.075,NaN,balanced
1787000446.075,NaN,balanced
1787000451.075,NaN,balanced
1787000456.075,NaN,balanced
1787000461.075,NaN,balanced
1787000466.075,NaN,balanced
1787000471.075,NaN,balanced
1787000476.075,NaN,balanced
1787000481.075,NaN,balanced
1787000486.075,NaN,balanced
1787000491.075,NaN,balanced
1787000496.075,NaN,balanced
1787000501.075,NaN,balanced
1787000506.075,NaN,balanced
1787000511.075,NaN,balanced
1787000516.075,NaN,balanced
1787000521.075,NaN,balanced
1787000526.075,NaN,balanced
1787000531.075,NaN,balanced
1787000536.075,NaN,balanced
1787000541.075,NaN,balanced
1787000546.075,NaN,balanced
1787000551.075,NaN,balanced
1787000556.075,NaN,balanced
1787000561.075,NaN,balanced
1787000566.075,NaN,balanced
1787000571.075,NaN,balanced
1787000576.075,NaN,balanced
1787000581.075,NaN,balanced
1787000586.075,NaN,balanced
1787000591.075,NaN,balanced
1787000596.075,NaN,balanced
1787000601.075,NaN,balanced
1787000606.075,NaN,balanced
1787000611.075,NaN,balanced
1787000616.075,NaN,balanced
1787000621.075,NaN,balanced
1787000626.075,NaN,balanced
1787000631.075,NaN,balanced
1787000636.075,NaN,balanced
1787000641.075,NaN,balanced
1787000646.075,NaN,balanced
1787000651.075,NaN,balanced
1787000656.075,NaN,balanced
1787000661.075,NaN,balanced
1787000666.075,NaN,balanced
1787000671.075,NaN,balanced
1787000676.075,NaN,balanced
1787000681.075,NaN,balanced
1787000686.075,NaN,balanced
1787000691.075,NaN,balanced
1787000696.075,NaN,balanced
1787000701.075,NaN,balanced
1787000706.075,NaN,balanced
1787000711.075,NaN,balanced
1787000716.075,NaN,balanced
1787000721.075,NaN,balanced
1787000726.075,NaN,balanced
1787000731.075,NaN,balanced
1787000736.075,NaN,balanced
1787000741.075,NaN,balanced
1787000746.075,NaN,balanced
1787000751.075,NaN,balanced
1787000756.075,NaN,balanced
1787000761.075,NaN,balanced
1787000766.075,NaN,balanced
1787000771.075,NaN,balanced
1787000776.075,NaN,balanced
1787000781.075,NaN,balanced
1787000786.075,NaN,balanced
1787000791.075,NaN,balanced
1787000796.075,NaN,balanced
1787000801.075,NaN,balanced
1787000806.075,NaN,balanced
1787000811.075,NaN,balanced
1787000816.075,NaN,balanced
1787000821.075,NaN,balanced
1787000826.075,NaN,balanced
1787000831.075,NaN,balanced
1787000836.075,NaN,balanced
1787000841.075,NaN,balanced
1787000846.075,NaN,balanced
1787000851.075,NaN,balanced
1787000856.075,NaN,balanced
1787000861.075,NaN,balanced
1787000866.075,NaN,balanced
1787000871.075,NaN,balanced
1787000876.075,NaN,balanced
1787000881.075,NaN,balanced
1787000886.075,NaN,balanced
1787000891.075,NaN,balanced
1787000896.075,NaN,balanced
1787000901.075,NaN,balanced
1787000906.075,NaN,balanced
1787000911.075,NaN,balanced
1787002586.075,8.239280490034742,balanced
1787002591.075,7.903086448274269,balanced
1787002596.075,7.938236669599473,balanced
1787002601.075,7.780771882790312,balanced
1787002606.075,7.870688454048519,balanced
1787002611.075,7.898359675291827,balanced
1787002616.075,7.898981704073595,balanced
1787002621.075,7.974510137274902,balanced
1787002626.075,8.052645011141653,balanced
1787002631.075,8.13079614401429,balanced
1787002636.075,8.122823099044236,balanced
1787002641.075,8.049915325270703,balanced
1787002646.075,8.208955223880597,balanced
1787002651.075,8.220338983050848,balanced
1787002656.075,8.253968253968253,balanced
1787002661.075,8.258928571428571,balanced
1787002666.075,8.30188679245283,balanced
1787002671.075,8.174603174603174,balanced
1787002676.075,8.178571428571429,balanced
1787002681.075,8.055555555555555,balanced
1787002686.075,7.971014492753623,balanced
1787002691.075,7.96875,balanced
1787002696.075,8.008474576271187,balanced
1787002701.075,7.916666666666667,balanced
1787002706.075,7.9326923076923075,balanced
1787002711.075,8.026315789473685,balanced
1787002716.075,8,balanced
1787002721.075,7.931034482758621,balanced
1787002726.075,8.157894736842106,balanced
1787002731.075,7.5,balanced
1787002736.075,NaN,balanced
1787002741.075,NaN,balanced
1787002746.075,NaN,balanced
1787002751.075,NaN,balanced
1787002756.075,NaN,balanced
1787002761.075,NaN,balanced
1787002766.075,NaN,balanced
1787002771.075,NaN,balanced
1787002776.075,NaN,balanced
1787002781.075,7.5,balanced
1787002786.075,7.678571428571429,balanced
1787002791.075,7.2727272727272725,balanced
1787002796.075,7.34375,balanced
1787002801.075,7.209302325581396,balanced
1787002806.075,7.254901960784315,balanced
1787002811.075,7.0982142857142865,balanced
1787002816.075,7.098214285714285,balanced
1787002821.075,7.473118279569892,balanced
1787002826.075,7.610619469026549,balanced
1787002831.075,7.56993006993007,balanced
1787002836.075,7.644508670520231,balanced
1787002841.075,7.682291666666667,balanced
1787002846.075,7.730414746543779,balanced
1787002851.075,7.753623188405798,balanced
1787002856.075,7.842465753424658,balanced
1787002861.075,7.884615384615385,balanced
1787002866.075,8.045634920634921,balanced
1787002871.075,8.111313868613138,balanced
1787002876.075,8.120229007633588,balanced
1787002881.075,8.11320754716981,balanced
1787002886.075,8.202127659574469,balanced
1787002891.075,8.257575757575758,balanced
1787002896.075,8.299418604651162,balanced
1787002901.075,8.43525179856115,balanced
1787002906.075,8.41726618705036,balanced
1787002911.075,8.469827586206897,balanced
1787002916.075,8.548387096774194,balanced
1787002921.075,8.357142857142858,balanced
1787002926.075,8.125,balanced
1787002931.075,8.152173913043477,balanced
1787002936.075,NaN,balanced
1787002941.075,NaN,balanced
1787002946.075,NaN,balanced
1787002951.075,NaN,balanced
1787002956.075,NaN,balanced
1787002961.075,NaN,balanced
1787002966.075,NaN,balanced
1787002971.075,NaN,balanced
1787002976.075,NaN,balanced
1787002981.075,NaN,balanced
1787002986.075,NaN,balanced
1787002991.075,NaN,balanced
1787002996.075,NaN,balanced
1787003001.075,NaN,balanced
1787003006.075,NaN,balanced
1787003011.075,NaN,balanced
1787003016.075,NaN,balanced
1787003021.075,NaN,balanced
1787003026.075,NaN,balanced
1787003031.075,NaN,balanced
1787003036.075,NaN,balanced
1787003041.075,NaN,balanced
1787003046.075,NaN,balanced
1787003051.075,NaN,balanced
1787003056.075,NaN,balanced
1787003061.075,NaN,balanced
1787003066.075,NaN,balanced
1787003071.075,NaN,balanced
1787003076.075,NaN,balanced
1787003081.075,NaN,balanced
1787003086.075,NaN,balanced
1787003091.075,NaN,balanced
1787003096.075,NaN,balanced
1787003101.075,NaN,balanced
1787003106.075,NaN,balanced
1787003111.075,NaN,balanced
1787003116.075,NaN,balanced
1787003121.075,NaN,balanced
1787003126.075,NaN,balanced
1787003131.075,NaN,balanced
1787003136.075,NaN,balanced
1787003141.075,NaN,balanced
1787003146.075,NaN,balanced
1787003151.075,NaN,balanced
1787003156.075,NaN,balanced
1787003161.075,NaN,balanced
1787003166.075,NaN,balanced
1787003171.075,NaN,balanced
1787003176.075,NaN,balanced
1787003181.075,NaN,balanced
1787003186.075,NaN,balanced
1787003191.075,NaN,balanced
1787003196.075,NaN,balanced
1787003201.075,NaN,balanced
1787003206.075,NaN,balanced
1787003211.075,NaN,balanced
1787003216.075,NaN,balanced
1787003221.075,NaN,balanced
1787003226.075,NaN,balanced
1787003231.075,NaN,balanced
1787003236.075,NaN,balanced
1787003241.075,NaN,balanced
1787003246.075,NaN,balanced
1787003251.075,NaN,balanced
1787003256.075,NaN,balanced
1787003261.075,NaN,balanced
1787003266.075,NaN,balanced
1787003271.075,NaN,balanced
1787003276.075,NaN,balanced
1787003281.075,NaN,balanced
1787003286.075,NaN,balanced
1787003291.075,NaN,balanced
1787003296.075,NaN,balanced
1787003301.075,NaN,balanced
1787003306.075,NaN,balanced
1787003311.075,NaN,balanced
1787003316.075,NaN,balanced
1787003321.075,NaN,balanced
1787003326.075,NaN,balanced
1787003331.075,NaN,balanced
1787003336.075,NaN,balanced
1787003341.075,NaN,balanced
1787003346.075,NaN,balanced
1787003351.075,NaN,balanced
1787003356.075,NaN,balanced
1787003361.075,NaN,balanced
1787003366.075,NaN,balanced
1787003451.075,8.28648164123578,balanced
1787003456.075,8.049439683586026,balanced
1787003461.075,7.957982151710461,balanced
1787003466.075,8.08981426301152,balanced
1787003471.075,8.035205607426095,balanced
1787003476.075,8.013015747326481,balanced
1787003481.075,8.005333327463225,balanced
1787003486.075,7.998105709834512,balanced
1787003491.075,8.004727838715569,balanced
1787003496.075,7.969172912536356,balanced
1787003501.075,7.93041536832335,balanced
1787003506.075,7.939873231701633,balanced
1787003511.075,7.922033074808817,balanced
1787003516.075,7.866666666666666,balanced
1787003521.075,7.842465753424657,balanced
1787003526.075,7.826086956521738,balanced
1787003531.075,7.7941176470588225,balanced
1787003536.075,7.796052631578947,balanced
1787003541.075,7.905405405405405,balanced
1787003546.075,7.871621621621622,balanced
1787003551.075,7.904411764705882,balanced
1787003556.075,7.931034482758621,balanced
1787003561.075,7.877358490566037,balanced
1787003566.075,7.916666666666666,balanced
1787003571.075,8.043478260869565,balanced
1787003576.075,7.9605263157894735,balanced
1787003581.075,8.030303030303031,balanced
1787003586.075,8.181818181818182,balanced
1787003591.075,8.461538461538462,balanced
1787003596.075,7.5,balanced
1787003601.075,NaN,balanced
1787003606.075,NaN,balanced
1787003611.075,NaN,balanced
1787003616.075,NaN,balanced
1787003621.075,NaN,balanced
1787003626.075,NaN,balanced
1787003631.075,NaN,balanced
1787003636.075,NaN,balanced
1787003641.075,NaN,balanced
1787003646.075,10,balanced
1787003651.075,7.5,balanced
1787003656.075,7.5,balanced
1787003661.075,7.613636363636363,balanced
1787003666.075,7.416666666666666,balanced
1787003671.075,7.564102564102564,balanced
1787003676.075,7.6190476190476195,balanced
1787003681.075,7.608695652173913,balanced
1787003686.075,7.861842105263158,balanced
1787003691.075,7.742718446601941,balanced
1787003696.075,7.893700787401574,balanced
1787003701.075,7.8500000000000005,balanced
1787003706.075,7.838235294117647,balanced
1787003711.075,7.87037037037037,balanced
1787003716.075,7.860824742268041,balanced
1787003721.075,7.973300970873787,balanced
1787003726.075,8.066239316239317,balanced
1787003731.075,8.0859375,balanced
1787003736.075,8.120567375886525,balanced
1787003741.075,8.120567375886525,balanced
1787003746.075,8.159851301115241,balanced
1787003751.075,8.122448979591837,balanced
1786998101.075,8.257360067845893,heavy
1786998106.075,9.457262901765505,heavy
1786998111.075,9.737317848142872,heavy
1786998116.075,9.845325669777242,heavy
1786998121.075,9.081798152473986,heavy
1786998126.075,8.695918943335137,heavy
1786998131.075,8.462390020838157,heavy
1786998136.075,8.305610102533869,heavy
1786998141.075,8.43859939515222,heavy
1786998146.075,8.552127875035543,heavy
1786998151.075,8.379596250901226,heavy
1786998156.075,8.28125,heavy
1786998161.075,8.28125,heavy
1786998166.075,8.28125,heavy
1786998171.075,8.088235294117647,heavy
1786998176.075,8.088235294117647,heavy
1786998181.075,8.088235294117647,heavy
1786998186.075,8.088235294117647,heavy
1786998191.075,8.28125,heavy
1786998196.075,8.28125,heavy
1786998201.075,8.28125,heavy
1786998206.075,8.5,heavy
1786998211.075,8.4375,heavy
1786998216.075,8.666666666666666,heavy
1786998221.075,8.666666666666666,heavy
1786998226.075,8.666666666666668,heavy
1786998231.075,8.666666666666666,heavy
1786998236.075,8.666666666666666,heavy
1786998241.075,8.928571428571429,heavy
1786998246.075,8.75,heavy
1786998251.075,8.75,heavy
1786998256.075,8.5,heavy
1786998261.075,8.28125,heavy
1786998266.075,8.5,heavy
1786998271.075,8.088235294117647,heavy
1786998276.075,7.916666666666667,heavy
1786998281.075,8.088235294117647,heavy
1786998286.075,8.28125,heavy
1786998291.075,8.5,heavy
1786998296.075,8.5,heavy
1786998301.075,8.666666666666666,heavy
1786998306.075,8.666666666666666,heavy
1786998311.075,9.23076923076923,heavy
1786998316.075,9.583333333333332,heavy
1786998321.075,9.583333333333334,heavy
1786998326.075,9.772727272727273,heavy
1786998331.075,10.681818181818183,heavy
1786998336.075,10.68181818181818,heavy
1786998341.075,9.772727272727273,heavy
1786998346.075,9.375,heavy
1786998351.075,9.038461538461538,heavy
1786998356.075,8.75,heavy
1786998361.075,8.75,heavy
1786998366.075,8.5,heavy
1786998371.075,8.28125,heavy
1786998376.075,8.088235294117647,heavy
1786998381.075,8.235294117647058,heavy
1786998386.075,8.055555555555555,heavy
1786998391.075,7.894736842105264,heavy
1786998396.075,7.894736842105263,heavy
1786998401.075,7.894736842105264,heavy
1786998406.075,7.916666666666667,heavy
1786998411.075,7.916666666666666,heavy
1786998416.075,7.7631578947368425,heavy
1786998421.075,7.7631578947368425,heavy
1786998426.075,7.916666666666667,heavy
1786998431.075,8.088235294117647,heavy
1786998436.075,8.088235294117647,heavy
1786998441.075,8.088235294117647,heavy
1786998446.075,8.088235294117647,heavy
1786998451.075,8.5,heavy
1786998456.075,8.75,heavy
1786998461.075,8.666666666666666,heavy
1786998466.075,8.666666666666666,heavy
1786998471.075,8.928571428571429,heavy
1786998476.075,8.666666666666668,heavy
1786998481.075,8.928571428571429,heavy
1786998486.075,8.75,heavy
1786998491.075,8.75,heavy
1786998496.075,8.75,heavy
1786998501.075,8.75,heavy
1786998506.075,8.28125,heavy
1786998511.075,8.088235294117647,heavy
1786998516.075,8.088235294117647,heavy
1786998521.075,8.5,heavy
1786998526.075,8.5,heavy
1786998531.075,8.75,heavy
1786998536.075,8.28125,heavy
1786998541.075,8.4375,heavy
1786998546.075,8.235294117647058,heavy
1786998551.075,8.235294117647058,heavy
1786998556.075,8.235294117647058,heavy
1786998561.075,8.4375,heavy
1786998566.075,8.5,heavy
1786998571.075,8.5,heavy
1786998576.075,8.28125,heavy
1786998581.075,8.088235294117647,heavy
1786998586.075,7.916666666666667,heavy
1786998591.075,8.088235294117647,heavy
1786998596.075,7.916666666666666,heavy
1786998601.075,8.088235294117647,heavy
1786998606.075,8.28125,heavy
1786998611.075,8.28125,heavy
1786998616.075,8.088235294117647,heavy
1786998621.075,8.055555555555555,heavy
1786998626.075,8.055555555555555,heavy
1786998631.075,8.055555555555555,heavy
1786998636.075,8.055555555555555,heavy
1786998641.075,8.055555555555555,heavy
1786998646.075,7.894736842105264,heavy
1786998651.075,7.894736842105264,heavy
1786998656.075,7.763157894736842,heavy
1786998661.075,7.7631578947368425,heavy
1786998666.075,7.916666666666666,heavy
1786998671.075,7.916666666666666,heavy
1786998676.075,7.916666666666666,heavy
1786998681.075,8.088235294117647,heavy
1786998686.075,8.088235294117647,heavy
1786998691.075,8.088235294117647,heavy
1786998696.075,8.28125,heavy
1786998701.075,8.28125,heavy
1786998706.075,8.28125,heavy
1786998711.075,8.4375,heavy
1786998716.075,8.235294117647058,heavy
1786998721.075,8.235294117647058,heavy
1786998726.075,8.235294117647058,heavy
1786998731.075,8.4375,heavy
1786998736.075,8.235294117647058,heavy
1786998741.075,8.088235294117647,heavy
1786998746.075,8.088235294117647,heavy
1786998751.075,7.916666666666666,heavy
1786998756.075,8.088235294117647,heavy
1786998761.075,8.333333333333334,heavy
1786998766.075,8.125,heavy
1786998771.075,8.125,heavy
1786998776.075,8.125,heavy
1786998781.075,8.125,heavy
1786998786.075,7.9411764705882355,heavy
1786998791.075,7.9411764705882355,heavy
1786998796.075,7.941176470588235,heavy
1786998801.075,7.9411764705882355,heavy
1786998806.075,7.9411764705882355,heavy
1786998811.075,7.777777777777778,heavy
1786998816.075,7.625,heavy
1786998821.075,7.625,heavy
1786998826.075,7.763157894736842,heavy
1786998831.075,7.631578947368421,heavy
1786998836.075,7.631578947368421,heavy
1786998841.075,7.631578947368421,heavy
1786998846.075,7.631578947368421,heavy
1786998851.075,7.7631578947368425,heavy
1786998856.075,7.7631578947368425,heavy
1786998861.075,7.941176470588235,heavy
1786998866.075,7.9411764705882355,heavy
1786998871.075,7.9411764705882355,heavy
1786998876.075,8.125,heavy
1786998881.075,7.9411764705882355,heavy
1786998886.075,7.916666666666666,heavy
1786998891.075,7.9411764705882355,heavy
1786998896.075,7.9411764705882355,heavy
1786998901.075,7.9411764705882355,heavy
1786998906.075,7.777777777777778,heavy
1786998911.075,7.777777777777778,heavy
1786998916.075,7.7631578947368425,heavy
1786998921.075,7.916666666666666,heavy
1786998926.075,7.916666666666667,heavy
1786998931.075,7.777777777777778,heavy
1786998936.075,7.777777777777777,heavy
1786998941.075,7.777777777777778,heavy
1786998946.075,7.763157894736842,heavy
1786998951.075,7.763157894736842,heavy
1786998956.075,7.916666666666666,heavy
1786998961.075,7.916666666666666,heavy
1786998966.075,7.9411764705882355,heavy
1786998971.075,7.777777777777778,heavy
1786998976.075,7.777777777777778,heavy
1786998981.075,7.777777777777778,heavy
1786998986.075,7.916666666666666,heavy
1786998991.075,8.088235294117647,heavy
1786998996.075,8.125,heavy
1786999001.075,8.125,heavy
1786999006.075,8.125,heavy
1786999011.075,7.9411764705882355,heavy
1786999016.075,7.9411764705882355,heavy
1786999021.075,7.941176470588235,heavy
1786999026.075,7.9411764705882355,heavy
1786999031.075,7.777777777777778,heavy
1786999036.075,7.777777777777778,heavy
1786999041.075,7.777777777777778,heavy
1786999046.075,7.638888888888888,heavy
1786999051.075,7.631578947368421,heavy
1786999056.075,7.631578947368421,heavy
